ID,AssetID,UnitID,Value,RecordTime,RecordDate,PersonelID,OutofRange,ValueType,MobileID,DateTime,TimeStamp,Job,IsDeleted,ShiftCode,OnTime
2358176,8314,12,7.0,15:14:28,2021/06/29,83808,1,1,24,2021-06-29 15:14:28.000,1624963468,Operation,0,12,1
2368291,8312,12,72.0,20:47:00,2021/06/29,83823,1,1,24,2021-06-29 20:47:00.000,1624983420,Operation,0,12,1
2368292,8313,12,67.0,20:47:02,2021/06/29,83823,1,1,24,2021-06-29 20:47:02.000,1624983422,Operation,0,12,1
2368293,8314,12,7.0,20:47:05,2021/06/29,83823,1,1,24,2021-06-29 20:47:05.000,1624983425,Operation,0,12,1
2368699,8312,12,70.0,02:27:22,2021/06/30,83823,1,1,24,2021-06-30 02:27:22.000,1625003842,Operation,0,12,1
2368700,8313,12,65.0,02:27:24,2021/06/30,83823,1,1,24,2021-06-30 02:27:24.000,1625003844,Operation,0,12,1
2368701,8314,12,7.0,02:27:27,2021/06/30,83823,1,1,24,2021-06-30 02:27:27.000,1625003847,Operation,0,12,1
2369070,8312,12,64.0,09:14:10,2021/06/30,83793,1,1,24,2021-06-30 09:14:10.000,1625028250,Operation,0,12,1
2369071,8313,12,61.0,09:14:11,2021/06/30,83793,1,1,24,2021-06-30 09:14:11.000,1625028251,Operation,0,12,1
2369072,8314,12,7.0,09:14:16,2021/06/30,83793,1,1,24,2021-06-30 09:14:16.000,1625028256,Operation,0,12,1
2369540,8312,12,75.0,14:20:10,2021/06/30,83793,1,1,24,2021-06-30 14:20:10.000,1625046610,Operation,0,12,1
2369541,8313,12,72.0,14:20:13,2021/06/30,83793,1,1,24,2021-06-30 14:20:13.000,1625046613,Operation,0,12,1
2369542,8314,12,7.0,14:20:15,2021/06/30,83793,1,1,24,2021-06-30 14:20:15.000,1625046615,Operation,0,12,1
2412558,8312,12,70.0,21:24:34,2021/07/02,83809,1,1,24,2021-07-02 21:24:34.000,1625244874,Operation,0,12,1
2412559,8313,12,68.0,21:24:36,2021/07/02,83809,1,1,24,2021-07-02 21:24:36.000,1625244876,Operation,0,12,1
2412560,8314,12,7.0,21:24:37,2021/07/02,83809,1,1,24,2021-07-02 21:24:37.000,1625244877,Operation,0,12,1
2412954,8312,12,70.0,02:35:23,2021/07/03,83712,1,1,24,2021-07-03 02:35:23.000,1625263523,Operation,0,12,1
