ID,AssetID,UnitID,Value,RecordTime,RecordDate,PersonelID,OutofRange,ValueType,MobileID,DateTime,TimeStamp,Job,IsDeleted,ShiftCode,OnTime
1111614,8314,11,7.0,05:16:55,2021/03/25,83712,1,1,24,2021-03-25 05:16:55.000,1616633215,Operation,0,12,1
1111815,8312,11,69.0,11:20:39,2021/03/25,83823,1,1,24,2021-03-25 11:20:39.000,1616655039,Operation,0,12,1
1111816,8313,11,65.0,11:20:43,2021/03/25,83823,1,1,24,2021-03-25 11:20:43.000,1616655043,Operation,0,12,1
1111817,8314,11,7.0,11:20:49,2021/03/25,83823,1,1,24,2021-03-25 11:20:49.000,1616655049,Operation,0,12,1
1112032,8312,11,68.0,17:12:46,2021/03/25,83823,1,1,24,2021-03-25 17:12:46.000,1616676166,Operation,0,12,1
1112033,8313,11,64.0,17:12:49,2021/03/25,83823,1,1,24,2021-03-25 17:12:49.000,1616676169,Operation,0,12,1
1112034,8314,11,7.0,17:12:52,2021/03/25,83823,1,1,24,2021-03-25 17:12:52.000,1616676172,Operation,0,12,1
1181494,8312,11,70.0,14:18:48,2021/03/31,83712,1,1,24,2021-03-31 14:18:48.000,1617184128,Operation,0,12,1
1181495,8313,11,66.0,14:18:50,2021/03/31,83712,1,1,24,2021-03-31 14:18:50.000,1617184130,Operation,0,12,1
1181496,8314,11,7.0,14:18:55,2021/03/31,83712,1,1,24,2021-03-31 14:18:55.000,1617184135,Operation,0,12,1
1181666,8312,11,69.0,20:26:30,2021/03/31,83825,1,1,24,2021-03-31 20:26:30.000,1617206190,Operation,0,12,1
1181667,8313,11,65.0,20:26:33,2021/03/31,83825,1,1,24,2021-03-31 20:26:33.000,1617206193,Operation,0,12,1
1181668,8314,11,7.0,20:26:38,2021/03/31,83825,1,1,24,2021-03-31 20:26:38.000,1617206198,Operation,0,12,1
1181826,8312,11,66.0,02:18:10,2021/04/01,83737,1,1,24,2021-04-01 02:18:10.000,1617227290,Operation,0,12,1
1181827,8313,11,59.0,02:18:14,2021/04/01,83737,1,1,24,2021-04-01 02:18:14.000,1617227294,Operation,0,12,1
1181828,8314,11,7.0,02:18:16,2021/04/01,83737,1,1,24,2021-04-01 02:18:16.000,1617227296,Operation,0,12,1
1220308,8312,11,65.0,20:35:38,2021/04/03,83808,1,1,24,2021-04-03 20:35:38.000,1617465938,Operation,0,12,1
1220309,8313,11,61.0,20:35:40,2021/04/03,83808,1,1,24,2021-04-03 20:35:40.000,1617465940,Operation,0,12,1
1220310,8314,11,7.0,20:35:44,2021/04/03,83808,1,1,24,2021-04-03 20:35:44.000,1617465944,Operation,0,12,1
1220529,8312,11,63.0,02:18:34,2021/04/04,83823,1,1,24,2021-04-04 02:18:34.000,1617486514,Operation,0,12,1
1220530,8313,11,60.0,02:18:37,2021/04/04,83823,1,1,24,2021-04-04 02:18:37.000,1617486517,Operation,0,12,1
1061724,8312,11,65.0,23:23:17,2021/03/20,83712,1,1,24,2021-03-20 23:23:17.000,1616269997,Operation,0,12,1
1061725,8313,11,61.0,23:23:20,2021/03/20,83712,1,1,24,2021-03-20 23:23:20.000,1616270000,Operation,0,12,1
1061726,8314,11,7.0,23:23:23,2021/03/20,83712,1,1,24,2021-03-20 23:23:23.000,1616270003,Operation,0,12,1
1061951,8312,11,64.0,05:33:46,2021/03/21,83809,1,1,24,2021-03-21 05:33:46.000,1616292226,Operation,0,12,1
1061952,8313,11,60.0,05:33:49,2021/03/21,83809,1,1,24,2021-03-21 05:33:49.000,1616292229,Operation,0,12,1
1061953,8314,11,7.0,05:33:52,2021/03/21,83809,1,1,24,2021-03-21 05:33:52.000,1616292232,Operation,0,12,1
1062141,8312,11,72.0,11:38:17,2021/03/21,83808,1,1,24,2021-03-21 11:38:17.000,1616314097,Operation,0,12,1
1062142,8313,11,66.0,11:38:22,2021/03/21,83808,1,1,24,2021-03-21 11:38:22.000,1616314102,Operation,0,12,1
1062143,8314,11,7.0,11:38:26,2021/03/21,83808,1,1,24,2021-03-21 11:38:26.000,1616314106,Operation,0,12,1
1062278,8312,11,67.0,17:15:47,2021/03/21,83808,1,1,24,2021-03-21 17:15:47.000,1616334347,Operation,0,12,1
1062279,8313,11,62.0,17:15:52,2021/03/21,83808,1,1,24,2021-03-21 17:15:52.000,1616334352,Operation,0,12,1
1062280,8314,11,7.0,17:15:54,2021/03/21,83808,1,1,24,2021-03-21 17:15:54.000,1616334354,Operation,0,12,1
1131143,8312,11,65.0,23:43:05,2021/03/25,83804,1,1,24,2021-03-25 23:43:05.000,1616699585,Operation,0,12,1
1131144,8313,11,60.0,23:43:08,2021/03/25,83804,1,1,24,2021-03-25 23:43:08.000,1616699588,Operation,0,12,1
1131145,8314,11,7.0,23:43:09,2021/03/25,83804,1,1,24,2021-03-25 23:43:09.000,1616699589,Operation,0,12,1
1131488,8312,11,35.0,17:32:25,2021/03/26,83825,1,1,24,2021-03-26 17:32:25.000,1616763745,Operation,0,12,1
1131489,8313,11,35.0,17:32:31,2021/03/26,83825,1,1,24,2021-03-26 17:32:31.000,1616763751,Operation,0,12,1
1131490,8314,11,7.0,17:32:33,2021/03/26,83825,1,1,24,2021-03-26 17:32:33.000,1616763753,Operation,0,12,1
1205978,8312,11,68.0,08:54:26,2021/04/01,83804,1,1,24,2021-04-01 08:54:26.000,1617251066,Operation,0,12,1
1205979,8313,11,64.0,08:54:29,2021/04/01,83804,1,1,24,2021-04-01 08:54:29.000,1617251069,Operation,0,12,1
1205980,8314,11,7.0,08:54:34,2021/04/01,83804,1,1,24,2021-04-01 08:54:34.000,1617251074,Operation,0,12,1
1206317,8312,11,58.0,20:23:53,2021/04/01,83809,1,1,24,2021-04-01 20:23:53.000,1617292433,Operation,0,12,1
1206318,8313,11,54.0,20:23:58,2021/04/01,83809,1,1,24,2021-04-01 20:23:58.000,1617292438,Operation,0,12,1
1206319,8314,11,7.0,20:24:00,2021/04/01,83809,1,1,24,2021-04-01 20:24:00.000,1617292440,Operation,0,12,1
1206699,8312,11,60.0,02:51:57,2021/04/03,83804,1,1,24,2021-04-03 02:51:57.000,1617402117,Operation,0,12,1
1206700,8313,11,56.0,02:52:02,2021/04/03,83804,1,1,24,2021-04-03 02:52:02.000,1617402122,Operation,0,12,1
1206701,8314,11,7.0,02:52:04,2021/04/03,83804,1,1,24,2021-04-03 02:52:04.000,1617402124,Operation,0,12,1
1206946,8312,11,64.0,08:28:15,2021/04/03,83825,1,1,24,2021-04-03 08:28:15.000,1617422295,Operation,0,12,1
1206947,8313,11,60.0,08:28:18,2021/04/03,83825,1,1,24,2021-04-03 08:28:18.000,1617422298,Operation,0,12,1
1206948,8314,11,7.0,08:28:20,2021/04/03,83825,1,1,24,2021-04-03 08:28:20.000,1617422300,Operation,0,12,1
1207240,8312,11,67.0,14:17:57,2021/04/03,83825,1,1,24,2021-04-03 14:17:57.000,1617443277,Operation,0,12,1
1207241,8313,11,63.0,14:17:59,2021/04/03,83825,1,1,24,2021-04-03 14:17:59.000,1617443279,Operation,0,12,1
1207242,8314,11,7.0,14:18:04,2021/04/03,83825,1,1,24,2021-04-03 14:18:04.000,1617443284,Operation,0,12,1
1231208,8312,11,68.0,09:12:04,2021/04/04,83809,1,1,24,2021-04-04 09:12:04.000,1617511324,Operation,0,12,1
1231209,8313,11,62.0,09:12:08,2021/04/04,83809,1,1,24,2021-04-04 09:12:08.000,1617511328,Operation,0,12,1
1231210,8314,11,7.0,09:12:10,2021/04/04,83809,1,1,24,2021-04-04 09:12:10.000,1617511330,Operation,0,12,1
1231446,8312,11,74.0,14:25:28,2021/04/04,83809,1,1,24,2021-04-04 14:25:28.000,1617530128,Operation,0,12,1
1231447,8313,11,66.0,14:25:31,2021/04/04,83809,1,1,24,2021-04-04 14:25:31.000,1617530131,Operation,0,12,1
1231448,8314,11,7.0,14:25:34,2021/04/04,83809,1,1,24,2021-04-04 14:25:34.000,1617530134,Operation,0,12,1
1231649,8312,11,64.0,20:32:08,2021/04/04,83793,1,1,24,2021-04-04 20:32:08.000,1617552128,Operation,0,12,1
1231650,8313,11,59.5,20:32:13,2021/04/04,83793,1,1,24,2021-04-04 20:32:13.000,1617552133,Operation,0,12,1
1068245,8312,11,70.0,23:45:08,2021/03/21,83698,1,1,24,2021-03-21 23:45:08.000,1616357708,Operation,0,12,1
1068246,8313,11,64.0,23:45:12,2021/03/21,83698,1,1,24,2021-03-21 23:45:12.000,1616357712,Operation,0,12,1
1068247,8314,11,7.0,23:45:13,2021/03/21,83698,1,1,24,2021-03-21 23:45:13.000,1616357713,Operation,0,12,1
1068453,8312,11,68.0,05:07:54,2021/03/22,83712,1,1,24,2021-03-22 05:07:54.000,1616373474,Operation,0,12,1
1068454,8313,11,62.0,05:07:57,2021/03/22,83712,1,1,24,2021-03-22 05:07:57.000,1616373477,Operation,0,12,1
1068455,8314,11,7.0,05:07:59,2021/03/22,83712,1,1,24,2021-03-22 05:07:59.000,1616373479,Operation,0,12,1
1072743,8312,11,67.0,11:17:22,2021/03/22,83793,1,1,24,2021-03-22 11:17:22.000,1616395642,Operation,0,20210322094711,1
1072744,8313,11,62.0,11:17:26,2021/03/22,83793,1,1,24,2021-03-22 11:17:26.000,1616395646,Operation,0,20210322094711,1
1072745,8314,11,7.0,11:17:31,2021/03/22,83793,1,1,24,2021-03-22 11:17:31.000,1616395651,Operation,0,20210322094711,1
1072908,8312,11,67.0,17:19:25,2021/03/22,83793,1,1,24,2021-03-22 17:19:25.000,1616417365,Operation,0,20210322094711,1
1072909,8313,11,63.0,17:19:27,2021/03/22,83793,1,1,24,2021-03-22 17:19:27.000,1616417367,Operation,0,20210322094711,1
1072910,8314,11,7.0,17:19:42,2021/03/22,83793,1,1,24,2021-03-22 17:19:42.000,1616417382,Operation,0,20210322094711,1
1279470,8312,11,65.0,08:42:57,2021/04/08,83712,1,1,24,2021-04-08 08:42:57.000,1617855177,Operation,0,12,1
1279471,8313,11,61.0,08:42:59,2021/04/08,83712,1,1,24,2021-04-08 08:42:59.000,1617855179,Operation,0,12,1
1279472,8314,11,7.0,08:43:00,2021/04/08,83712,1,1,24,2021-04-08 08:43:00.000,1617855180,Operation,0,12,1
1279694,8312,11,71.0,14:17:03,2021/04/08,83712,1,1,24,2021-04-08 14:17:03.000,1617875223,Operation,0,12,1
1279695,8313,11,67.0,14:17:05,2021/04/08,83712,1,1,24,2021-04-08 14:17:05.000,1617875225,Operation,0,12,1
1279696,8314,11,7.0,14:17:09,2021/04/08,83712,1,1,24,2021-04-08 14:17:09.000,1617875229,Operation,0,12,1
1279967,8312,11,67.0,20:25:46,2021/04/08,83825,1,1,24,2021-04-08 20:25:46.000,1617897346,Operation,0,12,1
1279968,8313,11,63.0,20:25:48,2021/04/08,83825,1,1,24,2021-04-08 20:25:48.000,1617897348,Operation,0,12,1
1279969,8314,11,7.0,20:25:51,2021/04/08,83825,1,1,24,2021-04-08 20:25:51.000,1617897351,Operation,0,12,1
1280167,8312,11,70.0,02:17:29,2021/04/09,83793,1,1,24,2021-04-09 02:17:29.000,1617918449,Operation,0,12,1
1280168,8313,11,64.5,02:17:32,2021/04/09,83793,1,1,24,2021-04-09 02:17:32.000,1617918452,Operation,0,12,1
1280169,8314,11,7.0,02:17:49,2021/04/09,83793,1,1,24,2021-04-09 02:17:49.000,1617918469,Operation,0,12,1
1313524,8312,11,64.0,08:57:19,2021/04/09,83804,1,1,24,2021-04-09 08:57:19.000,1617942439,Operation,0,12,1
1313525,8313,11,60.0,08:57:21,2021/04/09,83804,1,1,24,2021-04-09 08:57:21.000,1617942441,Operation,0,12,1
1313526,8314,11,7.0,08:57:26,2021/04/09,83804,1,1,24,2021-04-09 08:57:26.000,1617942446,Operation,0,12,1
1313824,8312,11,71.0,14:34:42,2021/04/09,83804,1,1,24,2021-04-09 14:34:42.000,1617962682,Operation,0,12,1
1313825,8313,11,65.0,14:34:46,2021/04/09,83804,1,1,24,2021-04-09 14:34:46.000,1617962686,Operation,0,12,1
1313826,8314,11,7.0,14:34:48,2021/04/09,83804,1,1,24,2021-04-09 14:34:48.000,1617962688,Operation,0,12,1
1313960,8312,11,68.0,20:41:12,2021/04/09,83809,1,1,24,2021-04-09 20:41:12.000,1617984672,Operation,0,12,1
1313961,8313,11,64.0,20:41:14,2021/04/09,83809,1,1,24,2021-04-09 20:41:14.000,1617984674,Operation,0,12,1
1313962,8314,11,7.0,20:41:15,2021/04/09,83809,1,1,24,2021-04-09 20:41:15.000,1617984675,Operation,0,12,1
1314230,8312,11,64.0,02:35:14,2021/04/10,83712,1,1,24,2021-04-10 02:35:14.000,1618005914,Operation,0,12,1
1314231,8313,11,59.0,02:35:16,2021/04/10,83712,1,1,24,2021-04-10 02:35:16.000,1618005916,Operation,0,12,1
1314232,8314,11,7.0,02:35:18,2021/04/10,83712,1,1,24,2021-04-10 02:35:18.000,1618005918,Operation,0,12,1
1314470,8312,11,67.0,08:53:47,2021/04/10,83808,1,1,24,2021-04-10 08:53:47.000,1618028627,Operation,0,12,1
1314471,8313,11,64.0,08:53:49,2021/04/10,83808,1,1,24,2021-04-10 08:53:49.000,1618028629,Operation,0,12,1
1314472,8314,11,7.0,08:53:51,2021/04/10,83808,1,1,24,2021-04-10 08:53:51.000,1618028631,Operation,0,12,1
1314734,8312,11,69.0,14:52:50,2021/04/10,83808,1,1,24,2021-04-10 14:52:50.000,1618050170,Operation,0,12,1
1314735,8313,11,66.0,14:52:52,2021/04/10,83808,1,1,24,2021-04-10 14:52:52.000,1618050172,Operation,0,12,1
1220531,8314,11,7.0,02:18:39,2021/04/04,83823,1,1,24,2021-04-04 02:18:39.000,1617486519,Operation,0,12,1
1256956,8312,11,64.0,08:13:52,2021/04/05,83804,1,1,24,2021-04-05 08:13:52.000,1617594232,Operation,0,12,1
1256957,8313,11,59.0,08:13:55,2021/04/05,83804,1,1,24,2021-04-05 08:13:55.000,1617594235,Operation,0,12,1
1256958,8314,11,7.0,08:13:58,2021/04/05,83804,1,1,24,2021-04-05 08:13:58.000,1617594238,Operation,0,12,1
1257231,8312,11,68.0,14:42:46,2021/04/05,83804,1,1,24,2021-04-05 14:42:46.000,1617617566,Operation,0,12,1
1257232,8313,11,63.0,14:42:49,2021/04/05,83804,1,1,24,2021-04-05 14:42:49.000,1617617569,Operation,0,12,1
1257233,8314,11,7.0,14:42:53,2021/04/05,83804,1,1,24,2021-04-05 14:42:53.000,1617617573,Operation,0,12,1
1257453,8312,11,64.0,20:33:11,2021/04/05,83809,1,1,24,2021-04-05 20:33:11.000,1617638591,Operation,0,12,1
1257454,8313,11,60.0,20:33:13,2021/04/05,83809,1,1,24,2021-04-05 20:33:13.000,1617638593,Operation,0,12,1
1257455,8314,11,7.0,20:33:15,2021/04/05,83809,1,1,24,2021-04-05 20:33:15.000,1617638595,Operation,0,12,1
1257685,8312,11,64.0,02:10:50,2021/04/06,83809,1,1,24,2021-04-06 02:10:50.000,1617658850,Operation,0,12,1
1257686,8313,11,60.0,02:11:20,2021/04/06,83809,1,1,24,2021-04-06 02:11:20.000,1617658880,Operation,0,12,1
1257687,8314,11,7.0,02:11:22,2021/04/06,83809,1,1,24,2021-04-06 02:11:22.000,1617658882,Operation,0,12,1
1257953,8312,11,67.0,08:58:41,2021/04/06,83808,1,1,24,2021-04-06 08:58:41.000,1617683321,Operation,0,12,1
1257954,8313,11,63.0,08:58:43,2021/04/06,83808,1,1,24,2021-04-06 08:58:43.000,1617683323,Operation,0,12,1
1257955,8314,11,7.0,08:58:45,2021/04/06,83808,1,1,24,2021-04-06 08:58:45.000,1617683325,Operation,0,12,1
1258164,8312,11,69.0,14:15:07,2021/04/06,83808,1,1,24,2021-04-06 14:15:07.000,1617702307,Operation,0,12,1
1258165,8313,11,65.0,14:15:16,2021/04/06,83808,1,1,24,2021-04-06 14:15:16.000,1617702316,Operation,0,12,1
1258166,8314,11,7.0,14:15:17,2021/04/06,83808,1,1,24,2021-04-06 14:15:17.000,1617702317,Operation,0,12,1
1258431,8312,11,66.0,20:51:03,2021/04/06,83804,1,1,24,2021-04-06 20:51:03.000,1617726063,Operation,0,12,1
1258432,8313,11,61.0,20:51:05,2021/04/06,83804,1,1,24,2021-04-06 20:51:05.000,1617726065,Operation,0,12,1
1258433,8314,11,7.0,20:51:09,2021/04/06,83804,1,1,24,2021-04-06 20:51:09.000,1617726069,Operation,0,12,1
1258631,8312,11,64.0,02:50:58,2021/04/07,83804,1,1,24,2021-04-07 02:50:58.000,1617747658,Operation,0,12,1
1258632,8313,11,59.0,02:51:01,2021/04/07,83804,1,1,24,2021-04-07 02:51:01.000,1617747661,Operation,0,12,1
1258633,8314,11,7.0,02:51:05,2021/04/07,83804,1,1,24,2021-04-07 02:51:05.000,1617747665,Operation,0,12,1
1258873,8312,11,67.0,08:58:11,2021/04/07,83793,1,1,24,2021-04-07 08:58:11.000,1617769691,Operation,0,12,1
1258874,8313,11,63.0,08:58:12,2021/04/07,83793,1,1,24,2021-04-07 08:58:12.000,1617769692,Operation,0,12,1
1258875,8314,11,7.0,08:58:19,2021/04/07,83793,1,1,24,2021-04-07 08:58:19.000,1617769699,Operation,0,12,1
1259112,8312,11,69.0,14:47:46,2021/04/07,83793,1,1,24,2021-04-07 14:47:46.000,1617790666,Operation,0,12,1
1259113,8313,11,64.0,14:47:49,2021/04/07,83793,1,1,24,2021-04-07 14:47:49.000,1617790669,Operation,0,12,1
1259114,8314,11,7.0,14:47:51,2021/04/07,83793,1,1,24,2021-04-07 14:47:51.000,1617790671,Operation,0,12,1
1351473,8312,11,65.0,08:27:52,2021/04/13,83698,1,1,24,2021-04-13 08:27:52.000,1618286272,Operation,0,12,1
1351474,8313,11,61.0,08:27:54,2021/04/13,83698,1,1,24,2021-04-13 08:27:54.000,1618286274,Operation,0,12,1
1351475,8314,11,7.0,08:28:04,2021/04/13,83698,1,1,24,2021-04-13 08:28:04.000,1618286284,Operation,0,12,1
1351707,8312,11,68.0,14:25:59,2021/04/13,83698,1,1,24,2021-04-13 14:25:59.000,1618307759,Operation,0,12,1
1351708,8313,11,65.0,14:26:01,2021/04/13,83698,1,1,24,2021-04-13 14:26:01.000,1618307761,Operation,0,12,1
1351709,8314,11,7.0,14:26:02,2021/04/13,83698,1,1,24,2021-04-13 14:26:02.000,1618307762,Operation,0,12,1
1352164,8312,11,64.0,02:52:50,2021/04/14,83809,1,1,24,2021-04-14 02:52:50.000,1618352570,Operation,0,12,1
1352165,8313,11,60.0,02:52:52,2021/04/14,83809,1,1,24,2021-04-14 02:52:52.000,1618352572,Operation,0,12,1
1352166,8314,11,7.0,02:52:54,2021/04/14,83809,1,1,24,2021-04-14 02:52:54.000,1618352574,Operation,0,12,1
1352431,8312,11,70.0,09:09:49,2021/04/14,83808,1,1,24,2021-04-14 09:09:49.000,1618375189,Operation,0,12,1
1314736,8314,11,7.0,14:52:53,2021/04/10,83808,1,1,24,2021-04-10 14:52:53.000,1618050173,Operation,0,12,1
1314941,8312,11,67.0,20:44:30,2021/04/10,83804,1,1,24,2021-04-10 20:44:30.000,1618071270,Operation,0,12,1
1314942,8313,11,63.0,20:44:32,2021/04/10,83804,1,1,24,2021-04-10 20:44:32.000,1618071272,Operation,0,12,1
1314943,8314,11,7.0,20:44:35,2021/04/10,83804,1,1,24,2021-04-10 20:44:35.000,1618071275,Operation,0,12,1
1315226,8312,11,65.0,02:23:46,2021/04/11,83815,1,1,24,2021-04-11 02:23:46.000,1618091626,Operation,0,12,1
1315227,8313,11,61.0,02:23:54,2021/04/11,83815,1,1,24,2021-04-11 02:23:54.000,1618091634,Operation,0,12,1
1315228,8314,11,7.0,02:23:55,2021/04/11,83815,1,1,24,2021-04-11 02:23:55.000,1618091635,Operation,0,12,1
1315421,8312,11,63.0,08:34:43,2021/04/11,83825,1,1,24,2021-04-11 08:34:43.000,1618113883,Operation,0,12,1
1315422,8313,11,59.0,08:34:44,2021/04/11,83825,1,1,24,2021-04-11 08:34:44.000,1618113884,Operation,0,12,1
1315423,8314,11,7.0,08:34:46,2021/04/11,83825,1,1,24,2021-04-11 08:34:46.000,1618113886,Operation,0,12,1
1315671,8312,11,69.0,14:16:37,2021/04/11,83825,1,1,24,2021-04-11 14:16:37.000,1618134397,Operation,0,12,1
1315672,8313,11,66.0,14:16:40,2021/04/11,83825,1,1,24,2021-04-11 14:16:40.000,1618134400,Operation,0,12,1
1315673,8314,11,7.0,14:16:41,2021/04/11,83825,1,1,24,2021-04-11 14:16:41.000,1618134401,Operation,0,12,1
1317749,8312,11,69.0,20:41:39,2021/04/11,83808,1,1,24,2021-04-11 20:41:39.000,1618157499,Operation,0,12,1
1317750,8313,11,64.0,20:41:41,2021/04/11,83808,1,1,24,2021-04-11 20:41:41.000,1618157501,Operation,0,12,1
1317751,8314,11,7.0,20:41:44,2021/04/11,83808,1,1,24,2021-04-11 20:41:44.000,1618157504,Operation,0,12,1
1317935,8312,11,68.0,02:20:37,2021/04/12,83823,1,1,24,2021-04-12 02:20:37.000,1618177837,Operation,0,12,1
1317936,8313,11,63.0,02:20:40,2021/04/12,83823,1,1,24,2021-04-12 02:20:40.000,1618177840,Operation,0,12,1
1317937,8314,11,7.0,02:20:43,2021/04/12,83823,1,1,24,2021-04-12 02:20:43.000,1618177843,Operation,0,12,1
1361076,8312,11,68.0,20:29:58,2021/04/14,83698,1,1,24,2021-04-14 20:29:58.000,1618415998,Operation,0,12,1
1361077,8313,11,63.0,20:29:59,2021/04/14,83698,1,1,24,2021-04-14 20:29:59.000,1618415999,Operation,0,12,1
1361078,8314,11,7.0,20:30:01,2021/04/14,83698,1,1,24,2021-04-14 20:30:01.000,1618416001,Operation,0,12,1
1361268,8312,11,65.0,02:09:16,2021/04/15,83698,1,1,24,2021-04-15 02:09:16.000,1618436356,Operation,0,12,1
1361269,8313,11,61.0,02:09:18,2021/04/15,83698,1,1,24,2021-04-15 02:09:18.000,1618436358,Operation,0,12,1
1361270,8314,11,7.0,02:09:19,2021/04/15,83698,1,1,24,2021-04-15 02:09:19.000,1618436359,Operation,0,12,1
1361516,8312,11,71.0,08:35:44,2021/04/15,83793,1,1,24,2021-04-15 08:35:44.000,1618459544,Operation,0,12,1
1361517,8313,11,66.0,08:35:46,2021/04/15,83793,1,1,24,2021-04-15 08:35:46.000,1618459546,Operation,0,12,1
1361518,8314,11,7.0,08:36:02,2021/04/15,83793,1,1,24,2021-04-15 08:36:02.000,1618459562,Operation,0,12,1
1361753,8312,11,73.0,14:04:57,2021/04/15,83793,1,1,24,2021-04-15 14:04:57.000,1618479297,Operation,0,12,1
1361754,8313,11,68.0,14:05:00,2021/04/15,83793,1,1,24,2021-04-15 14:05:00.000,1618479300,Operation,0,12,1
1361755,8314,11,7.0,14:05:01,2021/04/15,83793,1,1,24,2021-04-15 14:05:01.000,1618479301,Operation,0,12,1
1407046,8312,11,69.0,08:40:17,2021/04/17,83698,1,1,24,2021-04-17 08:40:17.000,1618632617,Operation,0,12,1
1407047,8313,11,64.0,08:40:18,2021/04/17,83698,1,1,24,2021-04-17 08:40:18.000,1618632618,Operation,0,12,1
1407048,8314,11,7.0,08:40:19,2021/04/17,83698,1,1,24,2021-04-17 08:40:19.000,1618632619,Operation,0,12,1
1407262,8312,11,68.0,14:43:37,2021/04/17,83698,1,1,24,2021-04-17 14:43:37.000,1618654417,Operation,0,12,1
1407263,8313,11,64.0,14:43:40,2021/04/17,83698,1,1,24,2021-04-17 14:43:40.000,1618654420,Operation,0,12,1
1407264,8314,11,7.0,14:43:41,2021/04/17,83698,1,1,24,2021-04-17 14:43:41.000,1618654421,Operation,0,12,1
1407484,8312,11,68.0,20:50:39,2021/04/17,83809,1,1,24,2021-04-17 20:50:39.000,1618676439,Operation,0,12,1
1407485,8313,11,64.0,20:50:41,2021/04/17,83809,1,1,24,2021-04-17 20:50:41.000,1618676441,Operation,0,12,1
1407486,8314,11,7.0,20:50:43,2021/04/17,83809,1,1,24,2021-04-17 20:50:43.000,1618676443,Operation,0,12,1
1407716,8312,11,65.0,02:26:01,2021/04/18,83712,1,1,24,2021-04-18 02:26:01.000,1618696561,Operation,0,12,1
1231651,8314,11,7.0,20:32:16,2021/04/04,83793,1,1,24,2021-04-04 20:32:16.000,1617552136,Operation,0,12,1
1231956,8312,11,70.0,02:19:16,2021/04/05,83825,1,1,24,2021-04-05 02:19:16.000,1617572956,Operation,0,12,1
1231957,8313,11,65.0,02:19:19,2021/04/05,83825,1,1,24,2021-04-05 02:19:19.000,1617572959,Operation,0,12,1
1231958,8314,11,7.0,02:19:20,2021/04/05,83825,1,1,24,2021-04-05 02:19:20.000,1617572960,Operation,0,12,1
1270090,8312,11,67.0,20:24:57,2021/04/07,83823,1,1,24,2021-04-07 20:24:57.000,1617810897,Operation,0,12,1
1270091,8313,11,63.0,20:24:59,2021/04/07,83823,1,1,24,2021-04-07 20:24:59.000,1617810899,Operation,0,12,1
1270092,8314,11,7.0,20:25:10,2021/04/07,83823,1,1,24,2021-04-07 20:25:10.000,1617810910,Operation,0,12,1
