AssetID_8341,AssetID_8342,AssetID_8343,AssetID_8344,AssetID_8346,AssetID_9286,AssetID_9287,dbscan_label,distance_to_cluster,lof_score,k_distance,norm_dist,norm_lof,norm_kdist,ensemble_score
0.08035821701030824,-3.9857280802723576,-7.459478343851223,1.0996048918515575,0.5016437377380084,-12.160770113240051,54.32426178924423,-1,55.91195151060521,20.794272913718203,54.81307925204523,0.920960543101241,0.8606662509708243,0.9008398011934041,0.8941555317551564
0.08035821701030824,-2.3756492682957964,-6.594981074789596,-0.8548445418115426,-6.38141586579601,0.15309951647109687,11.260891746512469,-1,11.697670315655403,5.133754294935601,11.376238031951122,0.17917942031139442,0.180993850974046,0.17900685588626417,0.17972670905723487
-1.2379736077125159,-0.1215389315286135,-15.015184475449846,1.0996048918515575,-0.05795460401272466,-0.3329742847017113,-0.02869445387937043,-1,13.875019676324102,4.028291280816157,12.00577462203584,0.2157087183076957,0.1330163402539928,0.18946848795331347,0.17939784883833398
-0.10797490080723797,-0.1215389315286135,0.5371213949688316,14.487583512443795,-0.05795460401272466,-0.3329742847017113,-0.04532123767965297,-1,11.565512887063663,4.554040548627806,13.284728921547352,0.1769622207298032,0.15583405627915153,0.210722136307986,0.18117280443898023
-0.10797490080723797,-0.1215389315286135,0.5371213949688316,14.487583512443795,-0.05795460401272466,-0.3329742847017113,-0.04532123767965297,-1,11.565512887063663,4.554040548627806,13.284728921547352,0.1769622207298032,0.15583405627915153,0.210722136307986,0.18117280443898023
-1.6146398433476084,-38.763430418966074,-15.023829448140464,10.871852060167058,-7.892331388522988,-12.160770113240051,-2.206803131716382,-1,41.26372951695438,15.494631624298904,39.12906719762402,0.6752079431796044,0.6306598251311643,0.6402030629437018,0.6486902770848234
1.9636893951857715,0.20047683086669754,0.10487276043801787,0.6109925334357825,0.1658847326875688,-0.008925083919838709,60.97497530935725,-1,60.623142811449256,24.004700129692445,60.7801189097909,1.0,1.0,0.9999999999999999,1.0
2.8111884253647292,0.20047683086669754,0.10487276043801787,21.865630124522,0.05396506433742157,-0.008925083919838709,-0.04532123767965297,-1,18.98156445745154,6.02600950876406,20.37827167930889,0.3013810037988823,0.2197180629465081,0.3286025511280315,0.28323387262447397
2.8111884253647292,0.20047683086669754,-0.3273758740927959,10.882601532052204,0.1658847326875688,-0.008925083919838709,-0.04532123767965297,-1,8.216519438384987,3.436091337845407,9.809683710010951,0.12077629949717533,0.1073146399262565,0.1529738735508315,0.12702160432475443
17.21867193840702,0.20047683086669754,0.10487276043801787,0.12238017502000746,0.1658847326875688,-0.008925083919838709,-0.04532123767965297,-1,14.170592839026613,4.894905154480989,14.447488162998761,0.2206675367385392,0.17062770841633718,0.2300448564774189,0.2071133672107651
1.02202380609804,-3.3416965554817355,-3.5692406330738993,-1.3434569002273176,-0.05795460401272466,-12.160770113240051,0.03781268132175976,-1,12.455497544452243,3.4578502933393707,7.952012831094592,0.19189345562905658,0.10825898678104509,0.12210311950255649,0.14075185397088605
0.5511910115541742,-2.6976650306911134,-4.86598653666634,-1.3434569002273176,-0.05795460401272466,-12.160770113240051,0.054439465122042306,-1,12.727381721437773,3.4872516946009435,7.862062520185453,0.19645484494993862,0.10953501865745782,0.12060832623419147,0.14219939661386263
0.17452477591908147,-3.6637123178770463,-9.836845833770699,-1.8320692586430927,-7.892331388522988,-12.160770113240051,0.3204680059265627,-1,13.42883956833519,2.298495400290826,4.87064349590465,0.2082231735351548,0.057942548239780005,0.07089695808927403,0.11235422662140294
2.1520225130033177,-2.6976650306911134,-4.649862219400934,2.80974814630677,-7.892331388522988,-12.160770113240051,0.12094660032317213,-1,13.133212073313429,2.057988586712095,4.538250615173884,0.20326344357329262,0.047504462044819666,0.06537325688638776,0.10538038750150003
1.3986900417331325,-1.4096019811098635,-0.9757488258890166,-1.3434569002273176,-7.892331388522988,-12.160770113240051,-0.02869445387937043,-1,12.675693078741915,1.8229802025244848,4.0067780481178366,0.19558766678084522,0.037305009754102704,0.056541251665654955,0.09647797606686763
-0.10797490080723797,0.5224925932620086,-14.87902615557264,-0.8548445418115426,0.1658847326875688,0.15309951647109687,0.0045591137211946665,-1,13.897600974636854,3.9994745895291595,11.846291561646801,0.21608756379299557,0.13176568501046151,0.18681820022580808,0.1782238163430884
-0.48464113644233064,1.005516236854978,-4.001489267604713,-2.07637543785098,-7.892331388522988,-12.160770113240051,0.12094660032317213,-1,12.622513304317826,1.8736117870695417,4.0378007929208914,0.1946954719579083,0.039502439572429736,0.0570567872944829,0.09708489960827364
0.8336906882804936,-1.0875862187145524,-0.3273758740927959,10.871852060167058,0.27780440103771503,0.3151241168620339,-0.04532123767965297,-1,7.881494872163287,3.5077742479538214,9.806829233470935,0.1151556065405634,0.1104257051941529,0.15292643789137025,0.12616924987536218
0.9278572471892669,-1.0875862187145524,-0.3273758740927959,0.6109925334357825,0.27780440103771503,-10.05445030815788,-0.04532123767965297,-1,9.354208612611622,3.5148163470615805,9.364573798355615,0.13986326258321277,0.11073133494487172,0.14557704197904264,0.13205721316904237
0.9278572471892669,-1.0875862187145524,-0.3273758740927959,0.6109925334357825,0.27780440103771503,-10.05445030815788,-0.04532123767965297,-1,9.354208612611622,3.5148163470615805,9.364573798355615,0.13986326258321277,0.11073133494487172,0.14557704197904264,0.13205721316904237
-0.3904745775335574,-33.28916245824577,0.10487276043801787,0.024657703336852462,0.05396506433742157,-0.008925083919838709,-0.012067670079087881,-1,31.576414288839782,12.12908425539198,30.92152293206909,0.5126842659304807,0.48459380310400674,0.5038101834310096,0.5003627508218323
